# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
5.092036689355158785e+01 1.287083602627687014e+03 4.415221396353471951e-04 3.300647914691255380e+01 7.560382649760470919e-01
1.013557112294532914e+02 5.128010184017144638e+03 3.332062766025030084e-03 1.198044729464262588e+02 1.509874540676827137e-01
4.024309288753993741e+01 8.072775797772948181e+02 5.844609618194523959e-03 6.729732126215358790e+01 5.101318613806250513e-01
1.545161956229085831e+02 1.192669568134072870e+04 1.556444952671367664e-04 3.552664180194157950e+01 2.018845060461349483e-05
9.430694776544343938e+01 4.442290165710717702e+03 1.184804014992694174e-03 3.338503789142683331e+01 3.028821045779739318e-01
1.839796832882540656e+01 1.650303640840928665e+02 1.637443618575694024e-02 9.412040452905256416e+01 7.538309352030531096e-01
5.053089718785810192e+01 1.268992221076072155e+03 1.883616034559430687e-03 4.699300620151024788e+01 5.860252973537054544e-01
1.950458871120755191e+02 1.901324066664642305e+04 1.251508798678609927e-03 8.617099924937048172e+01 7.552100584997326616e-01
1.120872379325766843e+02 6.276592106416733259e+03 1.000571755288736514e-03 6.311105892777917603e+01 3.645152055042750194e-01
1.806505856370305025e+02 1.630609518257797572e+04 2.858776443682103948e-05 8.392772503610544277e+01 9.160512524154384995e-01
